county_fips,county_name,state_name,state_code,median_home_value_all,median_home_value_4br,median_home_value_5br,dem_pct,rep_pct,lean_score,gun_law_grade,gun_death_rate,population,exotic_animal_rating,allows_primates,allows_big_cats,allows_reptiles,marijuana_status,recreational_legal,medical_legal,permissiveness_score,median_home_value_all_formatted,median_home_value_4br_formatted,median_home_value_5br_formatted,political_lean,gun_law_strength
6103.0,Tehama County,CA,CA,310375.3847707912,409885.0596929829,469175.1288332436,0.0,100.0,-100.0,A,9.0,87108,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$310,375","$409,885","$469,175",Strong Republican,Strong
55111.0,Sauk County,WI,WI,328692.99055327306,393972.59210648696,471689.3785908667,49.2,50.8,-1.6,C,11.9,66668,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$328,693","$393,973","$471,689",Swing,Weak
1127.0,Walker County,AL,AL,118907.45824602136,298895.1691179055,439639.8533932565,13.9,86.1,-72.2,F,23.6,53061,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$118,907","$298,895","$439,640",Strong Republican,Minimal
27027.0,Clay County,MN,MN,297510.6672254061,326769.5469890921,,50.2,49.8,0.4,B,10.6,69749,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$297,511","$326,770",N/A,Swing,Moderate
35005.0,Chaves County,NM,NM,165550.7304578883,317840.59735677904,396302.65999602905,27.2,72.8,-45.6,C+,22.7,46907,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$165,551","$317,841","$396,303",Strong Republican,Weak
42037.0,Columbia County,PA,PA,229784.17121678236,304800.440040578,,34.3,65.7,-31.4,C,14.4,48777,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$229,784","$304,800",N/A,Strong Republican,Weak
45055.0,Kershaw County,SC,SC,247652.0698554304,328641.25030798354,373825.0846766791,35.7,64.3,-28.6,F,21.5,81745,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$247,652","$328,641","$373,825",Strong Republican,Minimal
53045.0,Mason County,WA,WA,450216.151666472,542275.115820835,602529.5998873337,48.7,51.3,-2.6,A-,10.9,53624,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$450,216","$542,275","$602,530",Swing,Strong
48347.0,Nacogdoches County,TX,TX,221652.88158137663,342291.610069342,,30.8,69.2,-38.4,F,15.6,53321,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$221,653","$342,292",N/A,Strong Republican,Minimal
42025.0,Carbon County,PA,PA,263721.4545384894,330647.25314195495,356697.20375607145,32.5,67.5,-35.0,C,14.4,40488,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$263,721","$330,647","$356,697",Strong Republican,Weak
34033.0,Salem County,NJ,NJ,287741.1805096492,371149.18041869794,373091.6576058823,40.2,59.8,-19.6,A,5.2,52574,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$287,741","$371,149","$373,092",Lean Republican,Strong
21199.0,Pulaski County,KY,KY,166610.83968084748,331447.8951113718,447809.1679524936,17.0,83.0,-66.0,F,19.4,35240,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$166,611","$331,448","$447,809",Strong Republican,Minimal
41011.0,Coos County,OR,OR,344452.5570462044,425349.4329979155,453732.9847835233,39.7,60.3,-20.6,B,13.0,73221,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$344,453","$425,349","$453,733",Strong Republican,Moderate
37161.0,Rutherford County,NC,NC,209419.40441038067,357410.1601831238,496700.2431745858,25.9,74.1,-48.2,D,16.2,40478,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$209,419","$357,410","$496,700",Strong Republican,Very Weak
13179.0,Liberty County,GA,GA,245199.00807408217,293125.2054810047,339892.558511965,58.8,41.2,17.6,F,19.1,85645,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$245,199","$293,125","$339,893",Lean Democrat,Minimal
47063.0,Hamblen County,TN,TN,260409.27481456925,366364.3383581394,,20.3,79.7,-59.4,F,20.6,49262,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$260,409","$366,364",N/A,Strong Republican,Minimal
28073.0,Lamar County,MS,MS,260812.6166768933,356467.18553512084,209285.49122385916,25.3,74.7,-49.4,F,29.4,82796,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$260,813","$356,467","$209,285",Strong Republican,Minimal
18173.0,Warrick County,IN,IN,281709.6626559517,396389.4193324921,570640.9841848242,34.7,65.3,-30.6,F,16.7,34432,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$281,710","$396,389","$570,641",Strong Republican,Minimal
33001.0,Belknap County,NH,NH,500937.7891428098,680377.5517360483,991217.9165220484,43.4,56.6,-13.2,F,9.3,94291,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$500,938","$680,378","$991,218",Lean Republican,Minimal
13103.0,Effingham County,GA,GA,342394.02962639154,379142.2620931845,453856.9964188707,25.3,74.7,-49.4,F,19.1,89399,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$342,394","$379,142","$453,857",Strong Republican,Minimal
45031.0,Darlington County,SC,SC,156389.6952051852,281683.7411317378,347190.7390542011,43.3,56.7,-13.4,F,21.5,80428,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$156,390","$281,684","$347,191",Lean Republican,Minimal
6069.0,San Benito County,CA,CA,760599.6293226943,828965.1309862187,891008.0855256846,56.5,43.5,13.0,A,9.0,30302,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$760,600","$828,965","$891,008",Lean Democrat,Strong
46083.0,Lincoln County,SD,SD,373649.4499296779,403131.72913622326,605339.0025260643,36.5,63.5,-27.0,F,13.7,30055,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$373,649","$403,132","$605,339",Strong Republican,Minimal
5115.0,Pope County,AR,AR,202847.98772317008,309559.15377594094,,23.2,76.8,-53.6,F,23.3,38717,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$202,848","$309,559",N/A,Strong Republican,Minimal
45043.0,Georgetown County,SC,SC,396125.028419501,674458.9747712534,1429782.400202711,40.1,59.9,-19.8,F,21.5,58699,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$396,125","$674,459","$1,429,782",Lean Republican,Minimal
39009.0,Athens County,OH,OH,179637.26363693152,279295.28068689053,331670.63658666884,55.4,44.6,10.8,F,14.8,97661,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$179,637","$279,295","$331,671",Lean Democrat,Minimal
37105.0,Lee County,NC,NC,284475.52445488906,363006.6977396573,440451.2607523487,41.2,58.8,-17.6,D,16.2,74247,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$284,476","$363,007","$440,451",Lean Republican,Very Weak
40047.0,Garfield County,OK,OK,136679.5866399588,283917.1020490798,341546.6057315126,22.6,77.4,-54.8,F,20.7,46748,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$136,680","$283,917","$341,547",Strong Republican,Minimal
31079.0,Hall County,NE,NE,255095.3770215468,321547.14470735023,384654.64801278926,30.9,69.1,-38.2,F,10.5,34621,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$255,095","$321,547","$384,655",Strong Republican,Minimal
39083.0,Knox County,OH,OH,278266.800988757,368724.3381311828,455467.60616322537,27.3,72.7,-45.4,F,14.8,45034,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$278,267","$368,724","$455,468",Strong Republican,Minimal
36051.0,Livingston County,NY,NY,234554.4645300147,267266.67149683886,299525.7063776947,39.3,60.7,-21.4,A-,5.4,35126,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$234,554","$267,267","$299,526",Strong Republican,Strong
53071.0,Walla Walla County,WA,WA,412836.014279823,508615.4604765391,574779.3110044785,45.9,54.1,-8.2,A-,10.9,35122,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$412,836","$508,615","$574,779",Lean Republican,Strong
37167.0,Stanly County,NC,NC,293849.0096118054,407678.0771022422,447097.5637383873,24.4,75.6,-51.2,D,16.2,48030,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$293,849","$407,678","$447,098",Strong Republican,Very Weak
21125.0,Laurel County,KY,KY,182275.5029972717,295805.8322215348,390934.8200743324,14.7,85.3,-70.6,F,19.4,85658,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$182,276","$295,806","$390,935",Strong Republican,Minimal
20155.0,Reno County,KS,KS,146085.69863216198,241537.4706205202,324952.8869602823,16.5,83.5,-67.0,F,16.8,68638,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$146,086","$241,537","$324,953",Strong Republican,Minimal
26015.0,Barry County,MI,MI,282694.9550767455,364104.6589855408,442864.4492007705,32.6,67.4,-34.8,B+,14.6,97067,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$282,695","$364,105","$442,864",Strong Republican,Moderate
39159.0,Union County,OH,OH,411070.9875145477,520323.3316881535,727663.860111035,35.0,65.0,-30.0,F,14.8,64674,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$411,071","$520,323","$727,664",Strong Republican,Minimal
37087.0,Haywood County,NC,NC,341810.30287217133,482458.5152666234,519856.7359273155,37.3,62.7,-25.4,D,16.2,65854,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$341,810","$482,459","$519,857",Strong Republican,Very Weak
36021.0,Columbia County,NY,NY,461837.4268070644,603443.9286340986,827363.158205493,57.4,42.6,14.8,A-,5.4,76271,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$461,837","$603,444","$827,363",Lean Democrat,Strong
36115.0,Washington County,NY,NY,242908.45216829507,281314.03640356864,338595.3021456364,39.4,60.6,-21.2,A-,5.4,68518,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$242,908","$281,314","$338,595",Strong Republican,Strong
8045.0,Garfield County,CO,CO,738789.2159278142,956704.9980729474,1337797.0652906194,51.1,48.9,2.2,B,15.4,40267,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$738,789","$956,705","$1,337,797",Swing,Moderate
35015.0,Eddy County,NM,NM,226129.3261042664,392373.5343039164,,21.7,78.3,-56.6,C+,22.7,31062,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$226,129","$392,374",N/A,Strong Republican,Weak
47167.0,Tipton County,TN,TN,266920.30119616207,364251.9861917926,423135.6696601911,23.3,76.7,-53.4,F,20.6,80448,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$266,920","$364,252","$423,136",Strong Republican,Minimal
5033.0,Crawford County,AR,AR,208709.4206315399,315021.3247019966,,20.3,79.7,-59.4,F,23.3,36229,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$208,709","$315,021",N/A,Strong Republican,Minimal
37077.0,Granville County,NC,NC,310412.16481261014,491202.62986335554,552069.0002126247,45.2,54.8,-9.6,D,16.2,86793,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$310,412","$491,203","$552,069",Lean Republican,Very Weak
51143.0,Pittsylvania County,VA,VA,187271.6873142413,296150.04413970927,370610.23816723673,28.3,71.7,-43.4,B+,13.6,77915,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$187,272","$296,150","$370,610",Strong Republican,Moderate
26149.0,Saint Joseph County,MI,MI,206442.40628144177,251062.68389578603,310421.6746792364,32.8,67.2,-34.4,B+,14.6,34632,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$206,442","$251,063","$310,422",Strong Republican,Moderate
36043.0,Herkimer County,NY,NY,192738.6159057958,213955.94364951545,303769.13798649795,31.8,68.2,-36.4,A-,5.4,33596,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$192,739","$213,956","$303,769",Strong Republican,Strong
50021.0,Rutland County,VT,VT,301106.2763134496,381045.4653588035,442092.1087198322,57.5,42.5,15.0,D,11.6,36168,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$301,106","$381,045","$442,092",Lean Democrat,Very Weak
47035.0,Cumberland County,TN,TN,304883.96484708926,485777.0566674079,586342.6378041584,20.3,79.7,-59.4,F,20.6,37561,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$304,884","$485,777","$586,343",Strong Republican,Minimal
48221.0,Hood County,TX,TX,376420.985822622,485292.2592940507,710182.3127589682,16.7,83.3,-66.6,F,15.6,56734,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$376,421","$485,292","$710,182",Strong Republican,Minimal
42015.0,Bradford County,PA,PA,196751.9540399717,236092.54105475577,261264.84779819057,25.8,74.2,-48.4,C,14.4,36371,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$196,752","$236,093","$261,265",Strong Republican,Weak
37141.0,Pender County,NC,NC,432899.82385075,572935.8551498196,706453.9119032851,32.4,67.6,-35.2,D,16.2,56069,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$432,900","$572,936","$706,454",Strong Republican,Very Weak
39167.0,Washington County,OH,OH,178485.18539198893,268399.54657010845,313772.5792516763,28.0,72.0,-44.0,F,14.8,42910,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$178,485","$268,400","$313,773",Strong Republican,Minimal
54055.0,Mercer County,WV,WV,136469.03475619463,190802.54583823576,226437.45841558775,20.9,79.1,-58.2,F,17.8,53275,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$136,469","$190,803","$226,437",Strong Republican,Minimal
27111.0,Otter Tail County,MN,MN,318347.0695035854,350877.01503938244,413098.82863726566,32.6,67.4,-34.8,B,10.6,90004,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$318,347","$350,877","$413,099",Strong Republican,Moderate
50023.0,Washington County,VT,VT,390445.7030270469,473957.15114651,525219.3364029342,67.6,32.4,35.2,D,11.6,92981,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$390,446","$473,957","$525,219",Strong Democrat,Very Weak
37163.0,Sampson County,NC,NC,145291.229675316,290246.01588049985,323787.88268107624,35.0,65.0,-30.0,D,16.2,84553,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$145,291","$290,246","$323,788",Strong Republican,Very Weak
39143.0,Sandusky County,OH,OH,181473.56291816247,222554.6588939717,247215.27473500711,34.4,65.6,-31.2,F,14.8,78447,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$181,474","$222,555","$247,215",Strong Republican,Minimal
36077.0,Otsego County,NY,NY,203955.99686454187,247505.61643682257,287024.7321164676,46.1,53.9,-7.8,A-,5.4,64529,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$203,956","$247,506","$287,025",Lean Republican,Strong
39087.0,Lawrence County,OH,OH,139341.01376755544,230883.7882187348,287028.2213919988,24.6,75.4,-50.8,F,14.8,47260,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$139,341","$230,884","$287,028",Strong Republican,Minimal
21195.0,Pike County,KY,KY,96167.65608406073,181556.94768829577,209196.5341489197,17.0,83.0,-66.0,F,19.4,33812,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$96,168","$181,557","$209,197",Strong Republican,Minimal
28087.0,Lowndes County,MS,MS,176765.8404057653,314791.1789215956,,45.9,54.1,-8.2,F,29.4,58024,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$176,766","$314,791",N/A,Lean Republican,Minimal
1009.0,Blount County,AL,AL,229366.45566830365,319446.9846081206,425487.43236637,9.2,90.8,-81.6,F,23.6,88656,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$229,366","$319,447","$425,487",Strong Republican,Minimal
48467.0,Van Zandt County,TX,TX,271067.64551465755,397179.9856890081,517926.002320638,12.4,87.6,-75.2,F,15.6,57285,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$271,068","$397,180","$517,926",Strong Republican,Minimal
2122.0,Kenai Peninsula Borough,AK,AK,330285.10296937235,469069.12377202447,,,,,F,24.5,31605,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$330,285","$469,069",N/A,Unknown,Minimal
1113.0,Russell County,AL,AL,188980.79352395344,286305.8930000081,354468.4623114353,50.8,49.2,1.6,F,23.6,57139,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$188,981","$286,306","$354,468",Swing,Minimal
29113.0,Lincoln County,MO,MO,298703.5752857558,409599.7303154066,511237.0902447214,21.7,78.3,-56.6,F,23.9,86138,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$298,704","$409,600","$511,237",Strong Republican,Minimal
29145.0,Newton County,MO,MO,231850.11403880848,328044.61036405293,468353.974319058,20.4,79.6,-59.2,F,23.9,43918,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$231,850","$328,045","$468,354",Strong Republican,Minimal
39077.0,Huron County,OH,OH,186820.83935491776,230914.46250626372,254918.86657076748,27.8,72.2,-44.4,F,14.8,57446,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$186,821","$230,914","$254,919",Strong Republican,Minimal
39129.0,Pickaway County,OH,OH,322185.59630796645,389403.9538749493,443075.8097231407,25.5,74.5,-49.0,F,14.8,43046,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$322,186","$389,404","$443,076",Strong Republican,Minimal
36037.0,Genesee County,NY,NY,213888.0551310372,233870.0412137817,266354.74519065703,33.0,67.0,-34.0,A-,5.4,54818,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$213,888","$233,870","$266,355",Strong Republican,Strong
42103.0,Pike County,PA,PA,296781.0928372543,368373.7063134266,465544.82404367306,37.9,62.1,-24.2,C,14.4,34324,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$296,781","$368,374","$465,545",Strong Republican,Weak
1001.0,Autauga County,AL,AL,253795.837760465,320250.7592470112,476343.4822519007,26.6,73.4,-46.8,F,23.6,39111,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$253,796","$320,251","$476,343",Strong Republican,Minimal
55021.0,Columbia County,WI,WI,343040.3531363324,389600.0365611811,459358.1132314112,47.7,52.3,-4.6,C,11.9,68110,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$343,040","$389,600","$459,358",Swing,Weak
22001.0,Acadia Parish,LA,LA,148680.49685257918,,,17.3,82.7,-65.4,F,28.2,46389,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$148,680",N/A,N/A,Strong Republican,Minimal
48001.0,Anderson County,TX,TX,205260.6276177856,305808.4764058344,378537.5235255098,18.9,81.1,-62.2,F,15.6,71427,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$205,261","$305,808","$378,538",Strong Republican,Minimal
32019.0,Lyon County,NV,NV,404829.94608084025,474614.0957175836,584220.1135782913,27.3,72.7,-45.4,B-,17.4,58746,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$404,830","$474,614","$584,220",Strong Republican,Moderate
32510.0,Carson City,NV,NV,485263.8427464136,604548.6864497772,821468.5786145022,44.2,55.8,-11.6,B-,17.4,30117,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$485,264","$604,549","$821,469",Lean Republican,Moderate
23017.0,Oxford County,ME,ME,303220.6869203332,448424.4476814952,509323.4189471916,43.4,56.6,-13.2,C+,11.0,43234,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$303,221","$448,424","$509,323",Lean Republican,Weak
22113.0,Vermilion Parish,LA,LA,153432.6482988606,261638.46737425192,,17.4,82.6,-65.2,F,28.2,83441,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$153,433","$261,638",N/A,Strong Republican,Minimal
48323.0,Maverick County,TX,TX,224179.1237880908,,,41.3,58.7,-17.4,F,15.6,30846,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$224,179",N/A,N/A,Lean Republican,Minimal
54037.0,Jefferson County,WV,WV,392029.7907622706,498359.22966396593,568792.5196198613,41.9,58.1,-16.2,F,17.8,40954,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$392,030","$498,359","$568,793",Lean Republican,Minimal
50027.0,Windsor County,VT,VT,414788.7333624688,596736.9798202884,805402.1163983131,64.1,35.9,28.2,D,11.6,76514,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$414,789","$596,737","$805,402",Strong Democrat,Very Weak
54079.0,Putnam County,WV,WV,241193.0313413689,362829.1233909159,466919.33442960907,26.4,73.6,-47.2,F,17.8,36469,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$241,193","$362,829","$466,919",Strong Republican,Minimal
47031.0,Coffee County,TN,TN,304003.33041460003,429098.3613332736,507185.3031462889,22.1,77.9,-55.8,F,20.6,60105,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$304,003","$429,098","$507,185",Strong Republican,Minimal
13129.0,Gordon County,GA,GA,271340.67084412044,341525.5621678915,462808.4372878194,18.1,81.9,-63.8,F,19.1,72101,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$271,341","$341,526","$462,808",Strong Republican,Minimal
49003.0,Box Elder County,UT,UT,443290.8523181416,444617.9359941815,548428.2586419727,18.8,81.2,-62.4,F,13.6,94323,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$443,291","$444,618","$548,428",Strong Republican,Minimal
47073.0,Hawkins County,TN,TN,239032.2515411939,352953.24060157733,435762.7302747518,15.3,84.7,-69.4,F,20.6,88067,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$239,032","$352,953","$435,763",Strong Republican,Minimal
27025.0,Chisago County,MN,MN,374603.8590247801,431388.00354991946,476513.5515691747,34.0,66.0,-32.0,B,10.6,79376,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$374,604","$431,388","$476,514",Strong Republican,Moderate
47019.0,Carter County,TN,TN,237224.7177550766,353374.8485200664,439189.3329775743,18.1,81.9,-63.8,F,20.6,75587,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$237,225","$353,375","$439,189",Strong Republican,Minimal
21209.0,Scott County,KY,KY,330071.9573746424,406554.6711755148,508101.2685655661,35.9,64.1,-28.2,F,19.4,66976,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$330,072","$406,555","$508,101",Strong Republican,Minimal
54049.0,Marion County,WV,WV,158607.88506722808,245851.73344035583,273857.85276372754,34.0,66.0,-32.0,F,17.8,97584,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$158,608","$245,852","$273,858",Strong Republican,Minimal
45021.0,Cherokee County,SC,SC,176399.19578902892,299013.4977303983,,24.1,75.9,-51.8,F,21.5,72533,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$176,399","$299,013",N/A,Strong Republican,Minimal
48199.0,Hardin County,TX,TX,220846.760117224,347092.2714244268,,11.8,88.2,-76.4,F,15.6,31828,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$220,847","$347,092",N/A,Strong Republican,Minimal
1033.0,Colbert County,AL,AL,191840.79255431372,321706.7212399004,411214.9196584246,26.6,73.4,-46.8,F,23.6,31917,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$191,841","$321,707","$411,215",Strong Republican,Minimal
28109.0,Pearl River County,MS,MS,185225.53919119315,299719.52517224016,385830.2314269741,16.3,83.7,-67.4,F,29.4,50618,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$185,226","$299,720","$385,830",Strong Republican,Minimal
